recipe_id,recipe_name,ingredients,cuisine,veg_nonveg,instructions,prep_time,difficulty,category,calories,image_url
267,Chocolate Brownies,"Dark chocolate, butter, sugar, flour, eggs",Continental,veg,"Melt chocolate and butter together using a double boiler or microwave. Whisk sugar into the warm mixture until glossy. Add eggs one at a time, mixing well after each addition. Fold in flour gently without overmixing. Pour batter into lined baking tray. Bake at 170C for 25 to 30 minutes until edges are set and center is fudgy.",40,Medium,Dessert,460,https://media.istockphoto.com/id/168731372/photo/fresh-homemade-chocolate-brownie.jpg?s=1024x1024&w=is&k=20&c=DpEGqN2jWGViFGe85e4scXDRQVIhjrjNqG1RqFdppL4=
268,Tiramisu Cups,"Mascarpone, coffee, biscuits, cocoa powder, sugar",Italian,veg,Brew strong coffee and let it cool completely. Whisk mascarpone with sugar until smooth and creamy. Dip biscuits briefly into coffee without soaking. Layer dipped biscuits and mascarpone cream in serving cups. Repeat layers and finish with cream. Dust with cocoa powder and chill for at least 2 hours before serving.,30,Medium,Dessert,430,Images/Italian Desserts.jpg
269,Chocolate Lava Cake,"Dark chocolate, butter, sugar, egg, flour",Continental,veg,Melt chocolate and butter together until smooth. Whisk sugar and eggs until slightly thickened. Combine chocolate mixture with eggs and mix gently. Fold in flour until just incorporated. Pour batter into greased ramekins. Bake at 200C for 10 to 12 minutes until edges are firm and center remains molten.,35,High,Dessert,470,https://media.istockphoto.com/id/1255982848/photo/homemade-chocoalte-molten-lava-cake.jpg?s=1024x1024&w=is&k=20&c=5KFwtJ4Lw1M2PjJZa5y-AbSGP_SX2SExE2LL3lU_cGM=
270,Red Velvet Cupcakes,"Flour, cocoa powder, butter, sugar, egg, cream cheese",Continental,veg,"Preheat oven to 180C and line cupcake tray. Mix flour and cocoa powder in a bowl. Cream butter and sugar until light, then add eggs. Add dry ingredients and red coloring, mixing gently. Bake cupcakes for 18 to 20 minutes and cool completely. Frost with cream cheese frosting and serve.",45,Medium,Dessert,410,Images/Cont Desserts.jpg
271,Fruit Yogurt Parfait,"Yogurt, honey, granola, mixed fruits",Continental,veg,Chop fruits into small bite-sized pieces. Sweeten yogurt with honey and mix well. Add a layer of yogurt to serving glass. Add granola followed by fruits. Repeat layers until glass is full. Serve chilled for best taste.,15,Easy,Dessert,280,https://media.istockphoto.com/id/639376412/photo/blueberry-raspberry-parfaits-in-mason-jars-still-life-against-wood.jpg?s=1024x1024&w=is&k=20&c=c9hfqjjBFhAHi9Tj7YhKusKSIDP0puM-77Ea8GCmV5s=
272,Chocolate Truffles,"Dark chocolate, cream, cocoa powder",Continental,veg,"Heat cream until just beginning to simmer. Pour hot cream over chopped chocolate. Let sit for 2 minutes, then stir until smooth ganache forms. Refrigerate mixture until firm enough to scoop. Roll into small balls using palms. Coat with cocoa powder and chill again before serving.",30,Medium,Dessert,350,Images/Cont Desserts.jpg
273,Banoffee Pie,"Banana, cream, caramel, biscuit base, butter",Continental,veg,Prepare biscuit base and press into pie dish. Chill until firm. Spread thick layer of caramel evenly over base. Slice bananas and arrange over caramel. Whip cream until soft peaks form. Spread cream on top evenly. Chill for 1 hour before slicing.,40,Medium,Dessert,440,Images/Cont Desserts.jpg
274,Pancake Stack with Syrup,"Flour, milk, egg, sugar, butter, maple syrup",Continental,veg,"Mix flour, sugar, milk, and eggs to form smooth batter. Heat pan and lightly grease with butter. Pour batter and cook until bubbles appear on surface. Flip and cook until golden brown. tack pancakes neatly. Drizzle maple syrup and serve warm.",20,Easy,Dessert,400,https://images.unsplash.com/photo-1612182062633-9ff3b3598e96?q=80&w=419&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
275,No-Bake Oreo Cheesecake,"Cream cheese, Oreo biscuits, butter, sugar",Continental,veg,Crush Oreo biscuits and mix with melted butter. Press into pan. Chill. Beat cream cheese with sugar until smooth. Fold in crushed Oreos gently. Spread mixture over base evenly. Refrigerate for at least 4 hours until set. Slice and serve chilled.,35,Medium,Dessert,450,Images/Cont Desserts.jpg
276,Apple Crumble,"Apple, flour, butter, sugar, cinnamon",Continental,veg,"Peel and slice apples. Cook with sugar and cinnamon until soft. Transfer apples to baking dish. Mix flour, butter, and sugar to form crumbly topping. Spread crumble evenly over apples. Bake at 180C for 35 to 40 minutes until golden. Serve warm.",45,Medium,Dessert,380,Images/Cont Desserts.jpg
277,Chocolate Mousse,"Dark chocolate, cream, sugar",Continental,veg,Melt chocolate and allow to cool slightly. Whip cream with sugar until soft peaks form. Fold melted chocolate gently into whipped cream. Spoon into serving bowls. Chill for at least 2 hours. Serve cold.,25,Easy,Dessert,360,https://media.istockphoto.com/id/623897390/photo/chocolate-mousse.jpg?s=1024x1024&w=is&k=20&c=7XJOoK0lp6On1j7TabrFms34pQ3OnBZYpGxsq3cBuJw=
278,Nutella Stuffed Crepes,"Flour, milk, egg, Nutella, butter",Continental,veg,"Whisk flour, milk, and eggs to form thin batter. Heat pan and lightly grease with butter. Pour batter and spread thinly. Cook briefly on both sides. Spread Nutella on warm crepe. Fold or roll crepe neatly. Serve warm with powdered sugar.",30,Medium,Dessert,420,Images/Cont Desserts.jpg
279,French Toast with Berries,"Bread slices, milk, egg, sugar, butter, mixed berries",Continental,veg,"Whisk milk, eggs, and sugar until well combined. Dip bread slices into mixture, coating both sides evenly. Heat butter on a pan over medium heat. Cook soaked bread until golden brown on both sides. Warm berries lightly in the same pan. Serve toast topped with berries.",10,Easy,Dessert,360,Images/Cont Desserts.jpg
280,Molten Chocolate Cookies,"Flour, butter, brown sugar, egg, dark chocolate",Continental,veg,Cream butter and brown sugar until fluffy. Add egg and mix thoroughly. Fold in flour and chopped chocolate. Shape dough balls and chill for 15 minutes. Bake at 180C for 10 to 12 minutes until edges are set. Cool slightly before serving.,20,Medium,Dessert,410,https://media.istockphoto.com/id/1499766130/photo/chocolate-fondant-lava-cake.jpg?s=1024x1024&w=is&k=20&c=qwcrHw2tVzeQdx2MOdwYYTNdxzWNopqGQ9qk4p5dFa4=
281,Lemon Tart,"Flour, butter, sugar, lemon juice, eggs",Continental,veg,"Prepare shortcrust pastry and line tart tin. Blind bake crust at 180C for 15 minutes. Whisk lemon juice, sugar, and eggs until smooth. Pour filling into baked crust. Bake again until filling sets. Cool completely before slicing.",30,High,Dessert,390,Images/Cont Desserts.jpg
282,Caramel Custard,"Milk, sugar, eggs, vanilla",Continental,veg,Heat sugar until golden caramel forms. Pour caramel into mold and set aside. Heat milk gently with vanilla. Whisk eggs and pour warm milk slowly while stirring. Pour mixture into caramel mold. Steam or bake in water bath until set.,20,Medium,Dessert,300,Images/Cont Desserts.jpg
283,Cinnamon Rolls,"Flour, yeast, milk, sugar, butter, cinnamon",Continental,veg,"Prepare yeast dough and let rise until doubled. Roll dough into rectangle. Spread butter, sugar, and cinnamon evenly. Roll tightly and slice into rolls. Bake until golden and fluffy. Cool slightly before serving.",40,High,Dessert,430,Images/Cont Desserts.jpg
284,Chocolate Fudge,"Condensed milk, cocoa powder, butter, sugar",Continental,veg,"Heat butter and condensed milk over low heat. Add cocoa powder and sugar, stirring constantly. Cook until thick and glossy. Pour into greased tray. Level surface evenly. Cool and cut into squares.",10,Easy,Dessert,380,Images/Cont Desserts.jpg
285,Strawberry Shortcake,"Flour, butter, sugar, cream, strawberries",Continental,veg,"Bake soft sponge cake and allow to cool. Whip cream until soft peaks form. Slice strawberries and mix with sugar. Slice cake horizontally. Layer cake, cream, and strawberries. Chill briefly before serving.",30,Medium,Dessert,400,https://media.istockphoto.com/id/171107631/photo/strawberry-shortcake.jpg?s=1024x1024&w=is&k=20&c=vuep11sDJCLpuYs4u7cKVszt0jXeIopScJ59k50tNsI=
286,Vanilla Ice Cream,"Milk, cream, sugar, vanilla",Continental,veg,"Heat milk, cream, and sugar until dissolved. Cool mixture completely. Add vanilla extract and mix. Pour into ice cream maker or freeze with periodic stirring. Continue freezing until creamy. Serve chilled.",20,Medium,Dessert,320,Images/Cont Desserts.jpg
287,Peanut Butter Cookies,"Peanut butter, sugar, egg",Continental,veg,"Mix peanut butter, sugar, and egg thoroughly. Shape dough into small balls. Flatten using fork. Arrange on baking tray. Bake until lightly browned. Cool before serving.",10,Easy,Dessert,350,Images/Cont Desserts.jpg
288,Mango Panna Cotta,"Cream, sugar, gelatin, mango puree",Italian,veg,Heat cream and sugar until dissolved. Add soaked gelatin and mix until smooth. Pour mixture into molds. Chill until set. Top with mango puree. Serve cold.,20,Medium,Dessert,340,Images/Italian Desserts.jpg
289,Baked Rice Pudding,"Rice, milk, sugar, cardamom",Continental,veg,Wash rice thoroughly. Boil milk and add rice. Cook until rice softens. Add sugar and cardamom. Transfer to baking dish. Bake until top sets.,15,Medium,Dessert,310,Images/Cont Desserts.jpg
290,Hazelnut Chocolate Spread Toast,"Bread, hazelnut chocolate spread, butter",Continental,veg,Toast bread slices until crisp. Spread butter lightly while warm. Add hazelnut chocolate spread evenly. Allow spread to melt slightly. Cut diagonally if desired. Serve immediately.,5,Easy,Dessert,290,Images/Cont Desserts.jpg
291,Baked Donuts,"Flour, milk, sugar, yeast, butter",Continental,veg,Prepare yeast dough and let rise. Roll dough and cut donut shapes. Place on baking tray and rest briefly. Bake until lightly golden. Brush with melted butter. Coat with sugar.,35,Medium,Dessert,370,Images/Cont Desserts.jpg
292,Chocolate Banana Bread,"Banana, flour, cocoa powder, sugar, butter",Continental,veg,Mash ripe bananas until smooth. Mix with melted butter and sugar. Add flour and cocoa powder. Pour batter into loaf pan. Bake until toothpick comes out clean. Cool before slicing.,20,Medium,Dessert,420,https://media.istockphoto.com/id/1147312072/photo/banana-bread-loaf-on-wooden-table.jpg?s=1024x1024&w=is&k=20&c=ryiVDqcftZkRstmVZphB6k5Q6USGDgWGdg_zVB8ii4M=
